title,year,director,actors,rating,runtime,genre
Venom: Let There Be Carnage,7.611842399580417,Andy Serkis,"Tom Hardy, Woody Harrelson, Michelle Williams, Naomie Harris",49.718783340774266,97.0,Action
The Angels' Share,7.607381425639791,Ken Loach,"Paul Brannigan, John Henshaw, Roger Allam, Gary Maitland",72.1572896883122,101.0,Comedy
The Lego Movie 2: The Second Part,7.61085279039525,Mike Mitchell,"Chris Pratt, Elizabeth Banks, Will Arnett, Tiffany Haddish",63.42089566023286,107.0,Animation
The Book of Daniel,7.607878073278507,Anna Zielinski,"Robert Miano, Andrew Bongiorno, Lance Henriksen",79.15561321339966,90.0,"Fantasy, Drama"
Peter Rabbit 2: The Runaway,7.611842399580417,Will Gluck,"Rose Byrne, Domhnall Gleeson, David Oyelowo",79.15561321339966,93.0,"Family, Comedy, Adventure, Animation, Fantasy"
The Rental,7.611347717403621,Dave Franco,"Dan Stevens, Alison Brie, Sheila Vand, Jeremy Allen White",46.1638902214069,88.0,Drama
"Hail, Caesar!",7.6093665379542115,"Directors:Ethan Coen, Joel Coen","Josh Brolin, George Clooney, Alden Ehrenreich, Ralph Fiennes",57.305172884912324,106.0,Comedy
A Christmas Prince,7.609862200913554,Alex Zamm,"Rose McIver, Ben Lamb, Alice Krige",65.54208112702213,92.0,"Romance, TV Movie"
Titanic: 100 Years On,7.607381425639791,Tara Pirnia,"James Cameron, Leonardo DiCaprio, Benjamin Guggenheim",69.9100080306912,70.0,Documentary
Let Him Go,7.611347717403621,Thomas Bezucha,"Diane Lane, Kevin Costner, Kayli Carter, Ryan Bruce",65.54208112702213,113.0,Crime
The Host,7.607878073278507,Andrew Niccol,"Saoirse Ronan, Max Irons, Jake Abel, Diane Kruger",47.921717176698934,125.0,Action
Karthikeya 2,7.612336837167746,Chandoo Mondeti,"Nikhil Siddharth, Anupama Parameswaran, Srinivasa Reddy, Harsha Chemudu",97.01477171215117,150.0,Action
Lego Scooby-Doo!: Haunted Hollywood,7.6093665379542115,Rick Morales,"Frank Welker, Matthew Lillard, Grey Griffin, Kate Micucci",81.5747614577252,75.0,"Animation, Family, Comedy"
About Time,7.607878073278507,Richard Curtis,"Domhnall Gleeson, Rachel McAdams, Bill Nighy, Lydia Wilson",91.69017539499492,123.0,Comedy
Mainstream,7.611347717403621,Gia Coppola,"Andrew Garfield, Maya Hawke, Nat Wolff",59.30271698622398,94.0,"Comedy, Drama"
Universal Soldier: Day of Reckoning,7.607381425639791,John Hyams,"Jean-Claude Van Damme, Dolph Lundgren, Scott Adkins",42.76479054591126,114.0,"Action, Science Fiction, Thriller"
Ouija,7.608374474380783,Stiles White,"Olivia Cooke, Ana Coto, Daren Kagasoff, Bianca A. Santos",28.022677122074377,89.0,Horror
Song of the Sea,7.608374474380783,Tomm Moore,"David Rawle, Brendan Gleeson, Lisa Hannigan, Fionnula Flanagan",97.01477171215117,93.0,Animation
The F Word,7.607878073278507,Michael Dowse,"Daniel Radcliffe, Zoe Kazan, Megan Park, Adam Driver",67.7050282591593,98.0,Comedy
Sofia the First: Once Upon a Princess,7.607381425639791,Jamie Mitchell,"Ariel Winter, Sara Ramirez, Jim Cummings, Travis Willingham",74.44714078403649,47.0,"Animation, Family"
Third Person,7.607878073278507,Paul Haggis,"Liam Neeson, Mila Kunis, Adrien Brody, Olivia Wilde",57.305172884912324,137.0,Drama
Scooby-Doo! Moon Monster Madness,7.60887062919126,Paul McEvoy,"Frank Welker, Mindy Cohn, Grey Griffin, Matthew Lillard",91.69017539499492,80.0,"Adventure, Animation, Family, Comedy, Mystery, Science Fiction"
The Love Witch,7.6093665379542115,Anna Biller,"Samantha Robinson, Jeffrey Vincent Parise, Laura Waddell",57.305172884912324,120.0,"Fantasy, Romance, Horror"
Effie Gray,7.608374474380783,Richard Laxton,"Dakota Fanning, Greg Wise, Tom Sturridge",49.718783340774266,104.0,Drama
Step Up Revolution,7.607381425639791,Scott Speer,"Kathryn McCormick, Ryan Guzman, Cleopatra Coleman, Misha Gabriel Hamilton",59.30271698622398,99.0,Drama
The Current War,7.609862200913554,Alfonso Gomez-Rejon,"Benedict Cumberbatch, Oliver Powell, Sophia Ally, Tuppence Middleton",61.34119912365712,108.0,Biography
Tales of Halloween,7.60887062919126,"Darren Lynn Bousman, Axelle Carolyn, Adam Gierasch","Adrienne Barbeau, Hunter Smit, Cameron Easton",46.1638902214069,97.0,"Horror, Thriller, Drama"
Pitch Perfect,7.607381425639791,Jason Moore,"Anna Kendrick, Brittany Snow, Rebel Wilson, Anna Camp",74.44714078403649,112.0,Comedy
The Mitchells vs. the Machines,7.611842399580417,"Michael Rianda, Jeff Rowe","Abbi Jacobson, Danny McBride, Maya Rudolph",97.01477171215117,114.0,"Animation, Adventure, Comedy, Family, Science Fiction, Action"
Olympus Has Fallen,7.607878073278507,Antoine Fuqua,"Gerard Butler, Aaron Eckhart, Morgan Freeman, Angela Bassett",61.34119912365712,119.0,Action
LEGO Monkie Kid: A Hero Is Born,7.611347717403621,Sarah Harper,"Steve Blum, David Chen, Jack De Sena",41.12293065704463,45.0,"Animation, TV Movie, Action, Comedy, Fantasy"
Goodbye World,7.607878073278507,Denis Henry Hennelly,"Adrian Grenier, Kid Cudi, Mckenna Grace",39.519135538805955,99.0,"Drama, Comedy"
Baby Driver,7.609862200913554,Edgar Wright,"Ansel Elgort, Jon Bernthal, Jon Hamm, Eiza González",86.54418743517611,113.0,Action
Skyfall,7.607381425639791,Sam Mendes,"Daniel Craig, Javier Bardem, Naomie Harris, Judi Dench",91.69017539499492,143.0,Action
Samson,7.610357618312838,"Bruce Macdonald, Gabriel Sabloff","Taylor James, Billy Zane, Lindsay Wagner",47.921717176698934,110.0,"Action, Drama, Adventure"
Project Power,7.611347717403621,"Directors:Henry Joost, Ariel Schulman","Jamie Foxx, Joseph Gordon-Levitt, Dominique Fishback, Rodrigo Santoro",51.55537689731064,113.0,Action
12 Years a Slave,7.607878073278507,Steve McQueen,"Chiwetel Ejiofor, Michael Kenneth Williams, Michael Fassbender, Brad Pitt",99.74468116706201,134.0,Biography
Mr. Right,7.60887062919126,Paco Cabezas,"Anna Kendrick, Sam Rockwell, Tim Roth, James Ransone",57.305172884912324,95.0,Action
Tom & Jerry,7.611842399580417,Tim Story,"Chloë Grace Moretz, Michael Peña, Colin Jost, Tom",37.95310590351998,101.0,Animation
Star Wars: Episode VII - The Force Awakens,7.60887062919126,J.J. Abrams,"Daisy Ridley, John Boyega, Oscar Isaac, Domhnall Gleeson",91.69017539499492,138.0,Action
Deathstroke: Knights & Dragons - The Movie,7.611347717403621,Sung Jin Ahn,"Chris Jai Alex, Sasha Alexander, Michael Chiklis",69.9100080306912,87.0,"Animation, Action, Adventure, Science Fiction"
Spenser Confidential,7.611347717403621,Peter Berg,"Mark Wahlberg, Winston Duke, Alan Arkin, Iliza Shlesinger",55.34828858751685,111.0,Action
Non-Stop,7.608374474380783,Jaume Collet-Serra,"Liam Neeson, Julianne Moore, Scoot McNairy, Michelle Dockery",69.9100080306912,106.0,Action
Knives Out,7.61085279039525,Rian Johnson,"Daniel Craig, Chris Evans, Ana de Armas, Jamie Lee Curtis",94.33002052087464,130.0,Comedy
Thunderstruck,7.607381425639791,John Whitesell,"Kevin Durant, Taylor Gray, Jim Belushi",51.55537689731064,94.0,"Comedy, Family"
Beautiful Boy,7.610357618312838,Felix van Groeningen,"Steve Carell, Maura Tierney, Jack Dylan Grazer, Oakley Bull",79.15561321339966,120.0,Biography
Monster Hunter,7.611347717403621,Paul W.S. Anderson,"Milla Jovovich, Tony Jaa, Ron Perlman, T.I.",37.95310590351998,103.0,Action
American Made,7.609862200913554,Doug Liman,"Tom Cruise, Domhnall Gleeson, Sarah Wright, Jesse Plemons",74.44714078403649,114.0,Action
Venom,7.610357618312838,Ruben Fleischer,"Tom Hardy, Michelle Williams, Riz Ahmed, Scott Haze",63.42089566023286,112.0,Action
Inside Llewyn Davis,7.607878073278507,"Directors:Ethan Coen, Joel Coen","Oscar Isaac, Carey Mulligan, John Goodman, Garrett Hedlund",81.5747614577252,104.0,Drama
Manchester by the Sea,7.6093665379542115,Kenneth Lonergan,"Casey Affleck, Michelle Williams, Kyle Chandler, Lucas Hedges",91.69017539499492,137.0,Drama
The Matrix Resurrections,7.611842399580417,Lana Wachowski,"Keanu Reeves, Carrie-Anne Moss, Yahya Abdul-Mateen II, Jonathan Groff",46.1638902214069,148.0,Action
Last Flag Flying,7.609862200913554,Richard Linklater,"Bryan Cranston, Laurence Fishburne, Steve Carell, J. Quinton Johnson",69.9100080306912,125.0,Comedy
Waar,7.607878073278507,Bilal Lashari,"Shaan Shahid, Hamza Ali Abbasi, Shamoon Abbasi, Ayesha Khan",84.03753302013078,130.0,Action
Edge of Tomorrow,7.608374474380783,Doug Liman,"Tom Cruise, Emily Blunt, Bill Paxton, Brendan Gleeson",94.33002052087464,113.0,Action
Alice Through the Looking Glass,7.6093665379542115,James Bobin,"Mia Wasikowska, Johnny Depp, Helena Bonham Carter, Anne Hathaway",55.34828858751685,113.0,Adventure
Happy Death Day,7.609862200913554,Christopher Landon,"Jessica Rothe, Israel Broussard, Ruby Modine, Charles Aitken",63.42089566023286,96.0,Comedy
Grudge Match,7.607878073278507,Peter Segal,"Robert De Niro, Sylvester Stallone, Kim Basinger, Alan Arkin",59.30271698622398,113.0,Comedy
2 States,7.608374474380783,Abhishek Varman,"Arjun Kapoor, Alia Bhatt, Amrita Singh, Revathi",69.9100080306912,149.0,Comedy
War Room,7.60887062919126,Alex Kendrick,"Priscilla C. Shirer, T.C. Stallings, Karen Abercrombie",94.33002052087464,120.0,"Drama, Romance"
The Titan,7.610357618312838,Lennart Ruff,"Sam Worthington, Taylor Schilling, Tom Wilkinson, Agyness Deyn",32.06057193847274,97.0,Drama
Planes: Fire & Rescue,7.608374474380783,Bobs Gannaway,"Dane Cook, Ed Harris, Julie Bowen",55.34828858751685,83.0,"Animation, Comedy, Adventure, Family"
Diablo,7.60887062919126,Lawrence Roeck,"Scott Eastwood, Walton Goggins, Camilla Belle",32.06057193847274,90.0,"Action, Adventure, Thriller, Western"
Bright,7.609862200913554,David Ayer,"Will Smith, Joel Edgerton, Noomi Rapace, Edgar Ramírez",57.305172884912324,117.0,Action
Olaf's Frozen Adventure,7.609862200913554,"Kevin Deters, Stevie Wermers","Josh Gad, Idina Menzel, Kristen Bell",59.30271698622398,22.0,"Animation, Family, Adventure, Comedy, Fantasy"
Mr. Holmes,7.60887062919126,Bill Condon,"Ian McKellen, Laura Linney, Hiroyuki Sanada, Hattie Morahan",67.7050282591593,104.0,Drama
My Favorite Wedding,7.609862200913554,Mel Damski,"Maggie Lawson, Paul Greene, Christine Chatelain",74.44714078403649,84.0,"Comedy, Romance, TV Movie"
Redcon-1,7.610357618312838,Chee Keong Cheung,"Oris Erhuero, Carlos Gallardo, Mark Strange",44.44501216944001,118.0,"Action, Horror, Science Fiction"
The First Time,7.607381425639791,Jonathan Kasdan,"Dylan O'Brien, Britt Robertson, Victoria Justice, James Frecheville",67.7050282591593,95.0,Comedy
Spielberg,7.609862200913554,Susan Lacy,"Steven Spielberg, Martin Scorsese, Richard Dreyfuss",86.54418743517611,147.0,"Documentary, TV Movie"
Oz the Great and Powerful,7.607878073278507,Sam Raimi,"James Franco, Michelle Williams, Rachel Weisz",49.718783340774266,130.0,"Fantasy, Adventure, Family"
The House That Jack Built,7.610357618312838,Lars von Trier,"Matt Dillon, Bruno Ganz, Uma Thurman, Siobhan Fallon Hogan",67.7050282591593,152.0,Crime
Shot Caller,7.609862200913554,Ric Roman Waugh,"Nikolaj Coster-Waldau, Omari Hardwick, Lake Bell, Jon Bernthal",79.15561321339966,121.0,Crime
Kick-Ass 2,7.607878073278507,Jeff Wadlow,"Aaron Taylor-Johnson, Chloë Grace Moretz, Christopher Mintz-Plasse, Jim Carrey",61.34119912365712,103.0,Action
Under the Shadow,7.6093665379542115,Babak Anvari,"Narges Rashidi, Avin Manshadi, Bobby Naderi, Arash Marandi",67.7050282591593,84.0,Drama
The Giver,7.608374474380783,Phillip Noyce,"Brenton Thwaites, Jeff Bridges, Meryl Streep, Taylor Swift",59.30271698622398,97.0,Drama
Overdrive,7.609862200913554,Antonio Negret,"Scott Eastwood, Freddie Thorp, Ana de Armas",53.43178395413476,93.0,"Thriller, Action, Mystery"
A Bad Moms Christmas,7.609862200913554,"Directors:Jon Lucas, Scott Moore","Mila Kunis, Kristen Bell, Kathryn Hahn, Jay Hernandez",44.44501216944001,104.0,Comedy
The Words,7.607381425639791,"Directors:Brian Klugman, Lee Sternthal","Bradley Cooper, Dennis Quaid, Olivia Wilde, Zoe Saldana",72.1572896883122,102.0,Drama
The Ritual,7.609862200913554,David Bruckner,"Rafe Spall, Arsher Ali, Robert James-Collier, Sam Troughton",57.305172884912324,94.0,Horror
The Lobster,7.60887062919126,Yorgos Lanthimos,"Colin Farrell, Rachel Weisz, Jessica Barden, Olivia Colman",74.44714078403649,119.0,Drama
The Longest Ride,7.60887062919126,George Tillman Jr.,"Scott Eastwood, Britt Robertson, Alan Alda, Jack Huston",72.1572896883122,123.0,Comedy
Insidious: The Last Key,7.610357618312838,Adam Robitel,"Lin Shaye, Leigh Whannell, Angus Sampson, Kirk Acevedo",46.1638902214069,103.0,Horror
The Suicide Squad,7.611842399580417,James Gunn,"Margot Robbie, Idris Elba, John Cena, Joel Kinnaman",76.77982720685162,132.0,Action
Jack Ryan: Shadow Recruit,7.608374474380783,Kenneth Branagh,"Chris Pine, Kevin Costner, Keira Knightley, Kenneth Branagh",55.34828858751685,105.0,Action
Saints and Soldiers: Airborne Creed,7.607381425639791,Ryan Little,"Rick Macy, Lincoln Hoppe, Ryan Gale",42.76479054591126,94.0,"War, Drama, Action"
Playing for Keeps,7.607381425639791,Gabriele Muccino,"Gerard Butler, Jessica Biel, Dennis Quaid, Noah Lomax",46.1638902214069,105.0,Comedy
Cult of Chucky,7.609862200913554,Don Mancini,"Allison Dawn Doiron, Alex Vincent, Brad Dourif",47.921717176698934,91.0,"Horror, Thriller"
Bullet Head,7.609862200913554,Paul Solet,"Adrien Brody, John Malkovich, Rory Culkin",33.47858098245263,93.0,"Drama, Crime, Thriller"
The Final Girls,7.60887062919126,Todd Strauss-Schulson,"Taissa Farmiga, Malin Akerman, Adam Devine, Thomas Middleditch",61.34119912365712,91.0,Comedy
Boo! A Madea Halloween,7.6093665379542115,Tyler Perry,"Tyler Perry, Cassi Davis, Patrice Lovely",46.1638902214069,103.0,"Comedy, Horror"
The Mountain Between Us,7.609862200913554,Hany Abu-Assad,"Kate Winslet, Idris Elba, Beau Bridges, Dermot Mulroney",59.30271698622398,112.0,Drama
Insurgent,7.60887062919126,Robert Schwentke,"Shailene Woodley, Ansel Elgort, Theo James, Kate Winslet",55.34828858751685,119.0,Action
The November Man,7.608374474380783,Roger Donaldson,"Pierce Brosnan, Luke Bracey, Olga Kurylenko, Bill Smitrovich",55.34828858751685,108.0,Action
Our Souls at Night,7.609862200913554,Ritesh Batra,"Robert Redford, Jane Fonda, Matthias Schoenaerts",63.42089566023286,103.0,"Romance, Drama"
A Nun's Curse,7.61085279039525,Tommy Faircloth,"Felissa Rose, Damian Maffei, Erika Arlee",57.305172884912324,73.0,Horror
After Porn Ends,7.607381425639791,Bryce Wagoner,"Amber Lynn, Asia Carrera, Bobby Slayton",46.1638902214069,94.0,Documentary
The Father,7.611347717403621,Florian Zeller,"Anthony Hopkins, Olivia Colman, Mark Gatiss, Olivia Williams",102.51999968996881,97.0,Drama
Meet the Blacks,7.6093665379542115,Deon Taylor,"Mike Epps, Zulay Henao, Alex Henderson, Bresha Webb",33.47858098245263,94.0,Comedy
Black Widow,7.611842399580417,Cate Shortland,"Scarlett Johansson, Florence Pugh, David Harbour, Rachel Weisz",65.54208112702213,134.0,Action
Till Death,7.611842399580417,S.K. Dale,"Megan Fox, Eoin Macken, Callan Mulvey",63.42089566023286,88.0,"Horror, Thriller"
Unsane,7.610357618312838,Steven Soderbergh,"Claire Foy, Joshua Leonard, Jay Pharoah, Juno Temple",59.30271698622398,98.0,Drama
A Babysitter's Guide to Monster Hunting,7.611347717403621,Rachel Talalay,"Tamara Smart, Oona Laurence, Tom Felton",55.34828858751685,98.0,"Family, Fantasy, Adventure, Comedy"
El cuerpo,7.607381425639791,Oriol Paulo,"Jose Coronado, Hugo Silva, Belén Rueda, Aura Garrido",86.54418743517611,112.0,Action
We Bare Bears: The Movie,7.611347717403621,Daniel Chong,"Eric Edelstein, Bobby Moynihan, Demetri Martin",94.33002052087464,69.0,"Family, Animation, Adventure, Comedy, TV Movie"
The Equalizer,7.608374474380783,Antoine Fuqua,"Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour",76.77982720685162,132.0,Action
Haseen Dillruba,7.611842399580417,Vinil Mathew,"Taapsee Pannu, Vikrant Massey, Harshvardhan Rane, Aditya Srivastav",69.9100080306912,135.0,Crime
Movie 43,7.607878073278507,"Directors:Elizabeth Banks, Steven Brill, Steve Carr, Rusty Cundieff, James Duffy, Griffin Dunne, Peter Farrelly, Patrik Forsberg, Will Graham, James Gunn, Brett Ratner, Jonathan van Tulleken, Bob Odenkirk","Emma Stone, Stephen Merchant, Richard Gere, Liev Schreiber",25.507677718529486,94.0,Comedy
Christmas Under Wraps,7.608374474380783,Peter Sullivan,"Candace Cameron Bure, David O'Donnell, Robert Pine",47.921717176698934,88.0,"TV Movie, Romance"
The Vanished,7.611347717403621,Peter Facinelli,"Anne Heche, Thomas Jane, Jason Patric",51.55537689731064,115.0,Thriller
The Shallows,7.6093665379542115,Jaume Collet-Serra,"Blake Lively, Óscar Jaenada, Angelo Josue Lozano Corzo, Joseph Salas",57.305172884912324,86.0,Action
Mersal,7.609862200913554,Atlee,"Joseph Vijay, Nithya Menen, S.J. Suryah, Samantha Ruth Prabhu",84.03753302013078,172.0,Action
My Little Pony: Equestria Girls: Friendship Games,7.60887062919126,"Ishi Rudell, Jayson Thiessen","Tara Strong, Rebecca Shoichet, Ashleigh Ball",79.15561321339966,72.0,"Animation, Music, Family"
The Remaining,7.608374474380783,Casey La Scala,"Johnny Pacar, Shaun Sipos, Bryan Dechart",44.44501216944001,88.0,"Thriller, Horror"
Locked Down,7.611842399580417,Doug Liman,"Chiwetel Ejiofor, Anne Hathaway, Sonic",41.12293065704463,118.0,"Comedy, Crime, Drama"
Uncharted,7.612336837167746,Ruben Fleischer,"Tom Holland, Mark Wahlberg, Antonio Banderas, Sophia Ali",57.305172884912324,116.0,Action
Premium Rush,7.607381425639791,David Koepp,"Joseph Gordon-Levitt, Michael Shannon, Dania Ramirez, Sean Kennedy",61.34119912365712,91.0,Action
The Big Short,7.60887062919126,Adam McKay,"Christian Bale, Steve Carell, Ryan Gosling, Brad Pitt",91.69017539499492,130.0,Biography
Amulet,7.611347717403621,Romola Garai,"Carla Juri, Alec Secareanu, Imelda Staunton",42.76479054591126,99.0,Horror
The First Purge,7.610357618312838,Gerard McMurray,"Y'lan Noel, Lex Scott Davis, Joivan Wade, Steve Harris",37.95310590351998,97.0,Action
Mary Poppins Returns,7.610357618312838,Rob Marshall,"Emily Blunt, Lin-Manuel Miranda, Ben Whishaw, Emily Mortimer",65.54208112702213,130.0,Animation
The Tender Bar,7.611842399580417,George Clooney,"Ben Affleck, Tye Sheridan, Daniel Ranieri, Lily Rabe",65.54208112702213,106.0,Drama
Battle of the Sexes,7.609862200913554,"Directors:Jonathan Dayton, Valerie Faris","Emma Stone, Steve Carell, Andrea Riseborough, Sarah Silverman",65.54208112702213,121.0,Biography
Baahubali 2: The Conclusion,7.609862200913554,S.S. Rajamouli,"Prabhas, Rana Daggubati, Anushka Shetty, Tamannaah Bhatia",102.51999968996881,167.0,Action
Mr. Peabody & Sherman,7.608374474380783,Rob Minkoff,"Ty Burrell, Max Charles, Stephen Colbert, Leslie Mann",67.7050282591593,92.0,Animation
Greyhound,7.611347717403621,Aaron Schneider,"Tom Hanks, Elisabeth Shue, Stephen Graham, Matt Helm",72.1572896883122,91.0,Action
Justice League,7.609862200913554,Zack Snyder,"Ben Affleck, Gal Gadot, Jason Momoa, Ezra Miller",53.43178395413476,120.0,Action
Let It Shine,7.607381425639791,Paul Hoen,"Tyler James Williams, Coco Jones, Trevor Jackson",72.1572896883122,104.0,"Family, Music, TV Movie"
Under the Sea: A Descendants Story,7.610357618312838,Hasraf Dulull,"Malika Bayerwaltes, Dove Cameron, Anna Cathcart",89.0949827188567,10.0,"Music, TV Movie, Fantasy"
Colette,7.610357618312838,Wash Westmoreland,"Keira Knightley, Fiona Shaw, Dominic West",72.1572896883122,111.0,"Drama, History"
8-Bit Christmas,7.611842399580417,Michael Dowse,"Winslow Fegley, Neil Patrick Harris, Steve Zahn",61.34119912365712,97.0,"Family, Comedy"
Cumali Ceber: Allah Seni Alsin,7.609862200913554,Gökhan Gök,"Halil Söyletmez, Doga Konakoglu, Emre Keskin, Ceyda Saltadal",1.8637521485592576,100.0,Comedy
Safe Haven,7.607878073278507,Lasse Hallström,"Julianne Hough, Josh Duhamel, Cobie Smulders, David Lyons",63.42089566023286,115.0,Drama
Money Monster,7.6093665379542115,Jodie Foster,"George Clooney, Julia Roberts, Jack O'Connell, Dominic West",61.34119912365712,98.0,Crime
